listing_id,price,number_of_reviews,availability_365
23803836,30.0,0.0,0.0
23804690,600.0,0.0,199.0
23804783,99.0,10.0,31.0
23805007,50.0,12.0,0.0
23807257,270.0,23.0,17.0
23807600,195.0,23.0,302.0
23807689,110.0,54.0,193.0
23807788,80.0,11.0,0.0
23808650,85.0,2.0,0.0
23808715,125.0,14.0,0.0
23808895,190.0,0.0,53.0
23809758,75.0,20.0,89.0
23809978,55.0,7.0,188.0
23810398,35.0,45.0,28.0
23810745,48.0,2.0,0.0
23811416,129.0,94.0,110.0
23811541,139.0,10.0,189.0
23812583,129.0,97.0,114.0
23818526,400.0,0.0,90.0
23819961,240.0,0.0,81.0
23820164,85.0,28.0,32.0
23820465,105.0,25.0,235.0
23820538,600.0,14.0,167.0
23820909,110.0,11.0,90.0
23821848,280.0,6.0,11.0
23822397,75.0,25.0,167.0
23822436,50.0,1.0,0.0
23823959,40.0,7.0,0.0
23826739,60.0,24.0,0.0
23827761,375.0,7.0,0.0
23827905,30.0,89.0,94.0
23837148,45.0,2.0,35.0
23837898,100.0,91.0,79.0
23838063,67.0,34.0,102.0
23838400,200.0,29.0,176.0
23838734,65.0,12.0,8.0
23839013,110.0,69.0,19.0
23839200,49.0,48.0,5.0
23839890,39.0,2.0,0.0
23839939,199.0,36.0,293.0
23840030,65.0,23.0,354.0
23840461,45.0,1.0,318.0
23841282,196.0,7.0,0.0
23842204,65.0,24.0,9.0
23842721,47.0,27.0,272.0
23844034,110.0,17.0,94.0
23849343,240.0,6.0,0.0
23851659,45.0,60.0,195.0
23852303,225.0,1.0,26.0
23852718,200.0,13.0,3.0
23852841,45.0,2.0,0.0
23855079,171.0,1.0,0.0
23855466,70.0,0.0,364.0
23855867,170.0,17.0,0.0
23856563,125.0,10.0,8.0
23856708,45.0,3.0,0.0
23857107,150.0,8.0,66.0
23857159,106.0,1.0,0.0
23857515,80.0,0.0,0.0
23857631,50.0,37.0,45.0
23857837,50.0,22.0,59.0
23858270,90.0,34.0,231.0
23858353,60.0,42.0,324.0
23858901,154.0,5.0,80.0
23859194,80.0,22.0,0.0
23859280,65.0,2.0,364.0
23859490,65.0,0.0,365.0
23859834,149.0,1.0,0.0
23860039,66.0,1.0,0.0
23860047,150.0,3.0,3.0
23860219,2990.0,69.0,237.0
23861367,69.0,64.0,219.0
23861801,30.0,99.0,67.0
23868986,65.0,2.0,341.0
23869761,31.0,1.0,0.0
23870093,120.0,2.0,301.0
23870798,140.0,23.0,0.0
23871290,55.0,2.0,0.0
23872299,50.0,62.0,172.0
23873057,60.0,6.0,0.0
23874025,179.0,2.0,333.0
23874196,45.0,5.0,101.0
23874777,187.0,1.0,332.0
23875454,50.0,2.0,0.0
23875602,179.0,0.0,333.0
23875745,249.0,62.0,32.0
23876337,182.0,2.0,259.0
23876348,40.0,20.0,3.0
23876355,60.0,6.0,156.0
23876927,50.0,33.0,282.0
23877625,175.0,60.0,297.0
23877781,195.0,60.0,258.0
23879156,40.0,41.0,0.0
23879304,60.0,7.0,156.0
23881522,75.0,5.0,67.0
23882152,40.0,1.0,0.0
23882240,150.0,2.0,0.0
23884206,115.0,0.0,0.0
23890947,72.0,5.0,32.0
23892803,95.0,4.0,9.0
23893916,100.0,48.0,0.0
23894317,75.0,38.0,0.0
23894403,250.0,5.0,0.0
23894929,1000.0,2.0,365.0
23895775,60.0,3.0,0.0
23896110,163.0,7.0,0.0
23897524,75.0,0.0,0.0
23898007,48.0,1.0,0.0
23898727,100.0,0.0,0.0
23899015,125.0,0.0,125.0
23900717,339.0,34.0,0.0
23900919,40.0,10.0,0.0
23900940,60.0,72.0,175.0
23901030,339.0,34.0,0.0
23901118,65.0,16.0,180.0
23901252,269.0,5.0,0.0
23901420,269.0,5.0,0.0
23901526,269.0,5.0,0.0
23901908,300.0,0.0,0.0
23901975,180.0,18.0,4.0
23902562,200.0,47.0,0.0
23902905,63.0,18.0,56.0
23903645,65.0,2.0,9.0
23903960,300.0,118.0,28.0
23905099,100.0,54.0,45.0
23905542,95.0,9.0,0.0
23906042,190.0,19.0,8.0
23913344,300.0,1.0,224.0
23916900,231.0,4.0,0.0
23917121,125.0,80.0,269.0
23917760,45.0,45.0,337.0
23918528,64.0,4.0,0.0
23918586,150.0,1.0,0.0
23918916,50.0,1.0,0.0
23919286,115.0,3.0,0.0
23919507,29.0,1.0,0.0
23920387,50.0,0.0,0.0
23920657,105.0,2.0,342.0
23921460,40.0,1.0,342.0
23921983,50.0,5.0,296.0
23922092,199.0,14.0,0.0
23922930,49.0,53.0,341.0
23924218,105.0,13.0,0.0
23925434,50.0,5.0,365.0
23925502,45.0,2.0,13.0
23926049,95.0,9.0,54.0
23926532,47.0,19.0,12.0
23926896,100.0,3.0,5.0
23932185,65.0,1.0,341.0
23933041,105.0,42.0,286.0
23934000,50.0,51.0,176.0
23935141,175.0,52.0,222.0
23937502,195.0,0.0,0.0
23937509,225.0,0.0,0.0
23937672,75.0,124.0,160.0
23937773,45.0,7.0,0.0
23940102,125.0,5.0,283.0
23940698,75.0,0.0,0.0
23942226,60.0,50.0,85.0
23942859,148.0,55.0,123.0
23943070,50.0,21.0,0.0
23943945,150.0,3.0,0.0
23943948,1000.0,55.0,37.0
23946148,135.0,56.0,10.0
23946427,140.0,19.0,165.0
23946641,159.0,67.0,0.0
23946797,50.0,118.0,4.0
23952724,44.0,0.0,0.0
23955297,49.0,2.0,1.0
23955348,600.0,70.0,6.0
23956264,70.0,13.0,0.0
23957636,295.0,0.0,55.0
23957942,200.0,2.0,32.0
23958542,49.0,16.0,346.0
23959939,175.0,0.0,0.0
23960224,45.0,2.0,0.0
23961249,35.0,26.0,79.0
23961333,180.0,7.0,35.0
23961376,100.0,45.0,6.0
23963981,155.0,82.0,302.0
23964318,80.0,23.0,0.0
23964830,70.0,73.0,260.0
23965055,38.0,15.0,163.0
23965460,70.0,5.0,90.0
23966710,38.0,40.0,48.0
23970993,75.0,70.0,1.0
23973305,120.0,20.0,157.0
23974919,200.0,1.0,16.0
23975246,160.0,4.0,46.0
23976566,28.0,35.0,43.0
23976700,210.0,16.0,318.0
23978220,37.0,0.0,0.0
23978509,120.0,2.0,0.0
23979192,77.0,3.0,0.0
23979650,80.0,4.0,0.0
23979686,150.0,0.0,0.0
23980151,124.0,2.0,0.0
23980153,30.0,1.0,0.0
23980622,65.0,11.0,365.0
23986569,65.0,4.0,365.0
23988427,55.0,0.0,0.0
23989379,90.0,1.0,24.0
23990013,225.0,1.0,0.0
23990128,48.0,2.0,0.0
23990829,39.0,12.0,4.0
23990868,88.0,8.0,18.0
23992091,159.0,1.0,191.0
23992731,99.0,10.0,0.0
23992737,40.0,24.0,0.0
23992829,35.0,5.0,0.0
23993066,115.0,0.0,0.0
23995936,620.0,38.0,309.0
23996251,75.0,8.0,0.0
23996479,37.0,53.0,341.0
23996716,200.0,37.0,8.0
23997663,75.0,9.0,336.0
23998608,50.0,38.0,88.0
23999822,120.0,0.0,0.0
24000030,95.0,5.0,5.0
24000797,80.0,13.0,0.0
24006208,50.0,20.0,334.0
24014307,48.0,3.0,0.0
24016646,100.0,3.0,0.0
24016962,99.0,36.0,350.0
24017521,74.0,26.0,26.0
24017674,65.0,59.0,43.0
24018753,158.0,2.0,5.0
24019172,40.0,1.0,71.0
24019698,119.0,3.0,0.0
24020883,325.0,61.0,129.0
24021725,215.0,52.0,51.0
24022079,120.0,0.0,232.0
24022413,65.0,51.0,62.0
24022943,90.0,0.0,0.0
24024322,230.0,30.0,51.0
24024456,188.0,35.0,140.0
24024496,140.0,17.0,7.0
24024721,60.0,138.0,177.0
24033132,95.0,69.0,327.0
24033812,100.0,1.0,0.0
24034429,175.0,5.0,15.0
24034853,45.0,7.0,0.0
24034953,70.0,9.0,3.0
24034969,60.0,35.0,94.0
24035864,95.0,22.0,0.0
24036655,70.0,2.0,0.0
24037479,119.0,8.0,41.0
24038323,120.0,10.0,8.0
24038899,115.0,7.0,0.0
24039069,125.0,21.0,25.0
24039582,45.0,30.0,21.0
24039926,89.0,9.0,32.0
24040279,75.0,43.0,0.0
24041042,240.0,9.0,17.0
24041447,199.0,0.0,13.0
24041631,40.0,6.0,216.0
24041916,100.0,24.0,260.0
24042332,60.0,16.0,21.0
24042606,45.0,5.0,3.0
24043603,175.0,20.0,357.0
24044039,60.0,38.0,0.0
24044352,99.0,3.0,0.0
24046484,70.0,26.0,0.0
24056066,260.0,38.0,86.0
24057278,159.0,39.0,61.0
24057583,60.0,54.0,361.0
24058869,100.0,0.0,0.0
24060140,78.0,4.0,13.0
24062062,180.0,3.0,1.0
24062588,80.0,1.0,0.0
24065326,250.0,16.0,41.0
24065408,50.0,31.0,0.0
24065918,118.0,3.0,0.0
24066280,42.0,54.0,66.0
24066510,69.0,7.0,172.0
24075491,42.0,0.0,90.0
24075850,100.0,13.0,0.0
24077483,110.0,67.0,0.0
24077570,155.0,13.0,53.0
24078552,150.0,31.0,89.0
24078852,119.0,12.0,0.0
24080143,89.0,30.0,105.0
24080464,399.0,20.0,78.0
24082591,275.0,7.0,0.0
24082871,150.0,1.0,0.0
24083340,140.0,6.0,0.0
24083686,199.0,8.0,0.0
24083746,65.0,1.0,0.0
24085451,100.0,68.0,77.0
24086178,103.0,1.0,0.0
24086457,649.0,38.0,199.0
24086562,85.0,29.0,78.0
24086704,79.0,45.0,59.0
24089034,96.0,50.0,257.0
24095408,70.0,41.0,14.0
24096651,57.0,9.0,0.0
24096826,274.0,3.0,238.0
24097816,250.0,0.0,0.0
24098320,90.0,54.0,69.0
24099108,100.0,4.0,365.0
24099296,412.0,69.0,133.0
24100492,412.0,54.0,227.0
24101160,412.0,69.0,234.0
24103241,50.0,0.0,0.0
24103404,148.0,0.0,0.0
24103428,120.0,6.0,334.0
24103912,41.0,1.0,1.0
24104871,70.0,16.0,32.0
24105281,90.0,1.0,6.0
24105640,99.0,22.0,45.0
24114389,10.0,2.0,0.0
24114571,69.0,0.0,99.0
24115364,54.0,22.0,5.0
24115562,35.0,6.0,0.0
24116050,39.0,1.0,0.0
24116631,82.0,0.0,0.0
24116708,40.0,0.0,53.0
24116969,148.0,3.0,5.0
24117055,60.0,10.0,164.0
24117765,130.0,2.0,0.0
24118031,95.0,37.0,193.0
24119086,65.0,62.0,9.0
24119328,20.0,4.0,18.0
24119876,190.0,21.0,327.0
24120512,60.0,0.0,14.0
24121036,55.0,25.0,0.0
24121842,49.0,41.0,0.0
24121885,100.0,64.0,275.0
24122599,52.0,11.0,0.0
24122725,35.0,24.0,365.0
24122836,45.0,96.0,44.0
24129287,41.0,18.0,0.0
24130728,275.0,2.0,0.0
24131620,265.0,4.0,322.0
24131689,250.0,15.0,57.0
24131817,130.0,3.0,0.0
24131843,55.0,3.0,0.0
24132058,365.0,1.0,0.0
24132282,70.0,6.0,321.0
24133060,30.0,5.0,0.0
24133244,225.0,28.0,323.0
24135740,650.0,11.0,164.0
24136172,95.0,10.0,0.0
24136557,500.0,6.0,121.0
24136587,244.0,0.0,345.0
24136740,750.0,19.0,151.0
24137279,46.0,4.0,0.0
24137323,40.0,0.0,83.0
24137748,140.0,34.0,0.0
24137869,1500.0,0.0,192.0
24137890,140.0,3.0,0.0
24139165,199.0,15.0,55.0
24139687,80.0,0.0,363.0
24140119,69.0,91.0,90.0
24140198,188.0,3.0,0.0
24140556,100.0,6.0,0.0
24147123,235.0,5.0,3.0
24149436,165.0,42.0,81.0
24151078,55.0,4.0,0.0
24151964,65.0,1.0,156.0
24153401,70.0,1.0,2.0
24153494,125.0,29.0,43.0
24154729,90.0,18.0,0.0
24155415,56.0,8.0,0.0
24156731,394.0,1.0,13.0
24156857,172.0,4.0,0.0
24157013,100.0,7.0,0.0
24157110,80.0,0.0,189.0
24158722,142.0,4.0,0.0
24158806,220.0,9.0,85.0
24158816,264.0,17.0,94.0
24159289,150.0,0.0,0.0
24160395,200.0,43.0,102.0
24161365,45.0,1.0,0.0
24161582,150.0,8.0,0.0
24162064,160.0,48.0,203.0
24162261,135.0,46.0,141.0
24162615,55.0,56.0,345.0
24162681,50.0,114.0,363.0
24162696,89.0,0.0,173.0
24164953,49.0,6.0,11.0
24164956,185.0,8.0,29.0
24166066,180.0,31.0,10.0
24169179,70.0,33.0,17.0
24171777,450.0,3.0,22.0
24172522,110.0,7.0,0.0
24175050,125.0,0.0,247.0
24175236,72.0,2.0,0.0
24177410,80.0,3.0,54.0
24177822,44.0,30.0,322.0
24178083,45.0,37.0,308.0
24178481,71.0,85.0,317.0
24179288,60.0,41.0,359.0
24179556,65.0,29.0,356.0
24179803,300.0,2.0,178.0
24181763,99.0,67.0,295.0
24181925,79.0,75.0,295.0
24182137,339.0,28.0,0.0
24183293,58.0,3.0,0.0
24184615,90.0,24.0,0.0
24185045,175.0,0.0,0.0
24186326,158.0,20.0,2.0
24186601,145.0,2.0,278.0
24186775,60.0,47.0,134.0
24187794,99.0,54.0,98.0
24188354,80.0,5.0,161.0
24194478,85.0,57.0,16.0
24199249,115.0,37.0,128.0
24199400,52.0,3.0,0.0
24200751,280.0,42.0,108.0
24201129,250.0,12.0,7.0
24202365,55.0,7.0,157.0
24203680,100.0,6.0,8.0
24203813,195.0,6.0,0.0
24204269,80.0,15.0,88.0
24204338,100.0,18.0,45.0
24204341,55.0,5.0,0.0
24204582,120.0,1.0,34.0
24205303,300.0,14.0,87.0
24205351,339.0,30.0,0.0
24206202,140.0,1.0,65.0
24206224,53.0,0.0,188.0
24207804,21.0,21.0,260.0
24207931,125.0,58.0,78.0
24208472,47.0,64.0,278.0
24208760,180.0,29.0,0.0
24208976,58.0,1.0,0.0
24209867,58.0,0.0,0.0
24210296,150.0,61.0,8.0
24210400,120.0,75.0,134.0
24217712,47.0,55.0,12.0
24222051,288.0,36.0,109.0
24223406,65.0,40.0,343.0
24223602,300.0,17.0,129.0
24226102,104.0,1.0,0.0
24226175,160.0,20.0,0.0
24226286,250.0,0.0,0.0
24226511,186.0,0.0,0.0
24226528,73.0,25.0,48.0
24226842,195.0,3.0,311.0
24226955,200.0,1.0,0.0
24227739,100.0,7.0,365.0
24229031,300.0,8.0,14.0
24229203,150.0,19.0,0.0
24230067,190.0,8.0,3.0
24230182,75.0,28.0,342.0
24230591,81.0,6.0,0.0
24231655,25.0,2.0,0.0
24232076,275.0,20.0,359.0
24232309,60.0,1.0,365.0
24232645,180.0,49.0,233.0
24232774,90.0,1.0,343.0
24234030,222.0,0.0,32.0
24234359,95.0,6.0,19.0
24239222,70.0,2.0,0.0
24240996,125.0,1.0,8.0
24242153,173.0,51.0,127.0
24243249,220.0,0.0,0.0
24243862,148.0,3.0,0.0
24244194,75.0,8.0,0.0
24244796,199.0,53.0,99.0
24245265,54.0,26.0,157.0
24245905,150.0,0.0,0.0
24246039,153.0,6.0,0.0
24246595,99.0,1.0,0.0
24246704,65.0,3.0,311.0
24247367,50.0,43.0,150.0
24247380,45.0,0.0,0.0
24247797,100.0,6.0,0.0
24248461,62.0,6.0,0.0
24248735,77.0,1.0,0.0
24248741,46.0,3.0,0.0
24250052,95.0,50.0,0.0
24251237,159.0,4.0,42.0
24251311,300.0,8.0,199.0
24258555,103.0,42.0,139.0
24258565,200.0,22.0,3.0
24260244,102.0,2.0,0.0
24260247,350.0,1.0,77.0
24260404,425.0,0.0,90.0
24260464,45.0,5.0,155.0
24261171,168.0,24.0,30.0
24264371,40.0,39.0,263.0
24265177,55.0,71.0,135.0
24265209,150.0,10.0,25.0
24265333,79.0,17.0,1.0
24265776,65.0,70.0,90.0
24266025,70.0,8.0,0.0
24266063,199.0,4.0,93.0
24266273,45.0,101.0,33.0
24267208,70.0,90.0,31.0
24267383,60.0,1.0,0.0
24267385,194.0,0.0,343.0
24267506,59.0,83.0,24.0
24267706,49.0,102.0,0.0
24269100,65.0,94.0,41.0
24276183,165.0,61.0,59.0
24276835,80.0,27.0,144.0
24277232,175.0,0.0,0.0
24278511,95.0,0.0,364.0
24278899,100.0,73.0,3.0
24279547,95.0,2.0,361.0
24279693,54.0,61.0,319.0
24279771,299.0,41.0,169.0
24279933,45.0,6.0,0.0
24281831,250.0,3.0,0.0
24281837,120.0,6.0,117.0
24282118,105.0,1.0,233.0
24282429,299.0,26.0,0.0
24283298,130.0,6.0,189.0
24283531,90.0,2.0,0.0
24284162,62.0,2.0,0.0
24284701,70.0,1.0,0.0
24284744,225.0,11.0,1.0
24285044,95.0,16.0,0.0
24285110,288.0,16.0,136.0
24285869,149.0,19.0,6.0
24286512,95.0,3.0,221.0
24286518,150.0,26.0,26.0
24286851,200.0,10.0,0.0
24287062,150.0,27.0,321.0
24287261,175.0,29.0,190.0
24287286,180.0,50.0,181.0
24287367,70.0,3.0,178.0
24287826,100.0,39.0,55.0
24287857,79.0,73.0,171.0
24287863,350.0,60.0,148.0
24288869,75.0,59.0,162.0
24289129,235.0,7.0,5.0
24289209,39.0,11.0,62.0
24289510,300.0,2.0,5.0
24289567,50.0,21.0,71.0
24289926,130.0,2.0,0.0
24299542,130.0,3.0,0.0
24300863,250.0,29.0,44.0
24302356,120.0,1.0,0.0
24302828,450.0,0.0,89.0
24303775,47.0,0.0,31.0
24304515,115.0,12.0,0.0
24304881,100.0,24.0,8.0
24305035,120.0,6.0,20.0
24305252,65.0,54.0,64.0
24305977,79.0,55.0,63.0
24306539,89.0,48.0,181.0
24307110,300.0,6.0,19.0
24307675,220.0,13.0,2.0
24308589,265.0,13.0,130.0
24308928,300.0,24.0,162.0
24308988,150.0,1.0,0.0
24311790,150.0,8.0,0.0
24312275,150.0,49.0,64.0
24312400,46.0,9.0,0.0
24312987,68.0,55.0,38.0
24313236,55.0,6.0,210.0
24313356,65.0,1.0,216.0
24313434,70.0,3.0,317.0
24313500,65.0,1.0,211.0
24313537,310.0,78.0,169.0
24313701,88.0,8.0,322.0
24314268,50.0,43.0,0.0
24323687,250.0,0.0,8.0
24323953,80.0,12.0,332.0
24324489,80.0,2.0,0.0
24324891,130.0,35.0,34.0
24326705,130.0,2.0,0.0
24327546,100.0,6.0,0.0
24327950,250.0,13.0,74.0
24330532,200.0,36.0,308.0
24332080,54.0,6.0,225.0
24334075,65.0,1.0,157.0
24334634,95.0,0.0,0.0
24335248,50.0,6.0,51.0
24336051,299.0,29.0,6.0
24337254,138.0,28.0,347.0
24339196,42.0,43.0,33.0
24345718,175.0,6.0,365.0
24347151,85.0,36.0,69.0
24348078,74.0,102.0,348.0
24348514,65.0,11.0,156.0
24349922,47.0,5.0,0.0
24351450,85.0,33.0,7.0
24351719,975.0,8.0,164.0
24352862,130.0,8.0,353.0
24352967,70.0,3.0,365.0
24355118,70.0,0.0,0.0
24355153,179.0,34.0,205.0
24355169,300.0,0.0,0.0
24356390,150.0,17.0,0.0
24356663,99.0,51.0,0.0
24356861,125.0,6.0,0.0
24357412,170.0,3.0,0.0
24357562,89.0,21.0,2.0
24358122,50.0,1.0,0.0
24358619,90.0,0.0,0.0
24359329,80.0,1.0,20.0
24360039,168.0,17.0,95.0
24360112,100.0,0.0,341.0
24360537,118.0,1.0,0.0
24366289,150.0,29.0,127.0
24366897,120.0,3.0,27.0
24367113,175.0,4.0,354.0
24367577,190.0,10.0,12.0
24369797,195.0,73.0,146.0
24369857,112.0,65.0,219.0
24370001,450.0,38.0,302.0
24370468,200.0,0.0,34.0
24370692,45.0,5.0,0.0
24372235,150.0,3.0,310.0
24372429,99.0,71.0,140.0
24373602,100.0,3.0,2.0
24373776,50.0,1.0,25.0
24374428,220.0,76.0,60.0
24374487,123.0,6.0,0.0
24376295,110.0,2.0,0.0
24376374,120.0,18.0,28.0
24376945,110.0,29.0,200.0
24377683,85.0,4.0,0.0
24378358,299.0,22.0,278.0
24378513,55.0,26.0,73.0
24378806,47.0,9.0,0.0
24379279,55.0,1.0,87.0
24379887,130.0,59.0,282.0
24380012,40.0,4.0,84.0
24380794,150.0,48.0,53.0
24387380,70.0,3.0,0.0
24387440,180.0,16.0,3.0
24387826,90.0,60.0,1.0
24388099,120.0,1.0,47.0
24391756,145.0,90.0,212.0
24392320,100.0,0.0,0.0
24392338,150.0,108.0,201.0
24392461,125.0,4.0,90.0
24392740,60.0,28.0,21.0
24392856,150.0,3.0,0.0
24393653,190.0,37.0,28.0
24393933,145.0,1.0,289.0
24395202,50.0,3.0,0.0
24395331,95.0,2.0,0.0
24397502,91.0,68.0,337.0
24397657,145.0,40.0,38.0
24397824,100.0,17.0,31.0
24398061,35.0,4.0,0.0
24398725,120.0,12.0,156.0
24402527,69.0,36.0,229.0
24403784,50.0,4.0,293.0
24405674,290.0,99.0,70.0
24405962,50.0,4.0,358.0
24408535,545.0,1.0,177.0
24408644,200.0,28.0,265.0
24409066,180.0,0.0,0.0
24412104,10.0,42.0,2.0
24412681,47.0,13.0,283.0
24412825,175.0,54.0,0.0
24413589,75.0,67.0,11.0
24414462,45.0,15.0,365.0
24420139,275.0,1.0,364.0
24421357,23.0,18.0,36.0
24424607,95.0,11.0,219.0
24424840,199.0,65.0,92.0
24426350,130.0,2.0,0.0
24426631,161.0,10.0,0.0
24428060,65.0,52.0,340.0
24428782,60.0,39.0,43.0
24428965,165.0,33.0,192.0
24430382,69.0,31.0,348.0
24430667,100.0,14.0,364.0
24430682,89.0,23.0,103.0
24431205,55.0,2.0,0.0
24431214,37.0,0.0,84.0
24431407,80.0,0.0,0.0
24432069,80.0,34.0,262.0
24432539,37.0,6.0,356.0
24432685,40.0,3.0,288.0
24438437,60.0,7.0,85.0
24438564,90.0,22.0,5.0
24441860,245.0,1.0,357.0
24441912,175.0,39.0,90.0
24444586,50.0,27.0,55.0
24445770,210.0,2.0,354.0
24445876,350.0,12.0,89.0
24448560,45.0,1.0,0.0
24449621,300.0,14.0,85.0
24451302,155.0,6.0,0.0
24452770,125.0,3.0,0.0
24453838,225.0,25.0,157.0
24454114,90.0,68.0,299.0
24454304,110.0,3.0,0.0
24455779,65.0,8.0,106.0
24460450,125.0,48.0,294.0
24464665,35.0,1.0,0.0
24465831,150.0,26.0,340.0
24470373,299.0,1.0,0.0
24471239,50.0,0.0,0.0
24472398,60.0,49.0,74.0
24472562,59.0,36.0,17.0
24473230,250.0,31.0,58.0
24473606,185.0,1.0,57.0
24474325,60.0,6.0,0.0
24475318,139.0,15.0,338.0
24475331,80.0,14.0,234.0
24476209,33.0,6.0,285.0
24477757,89.0,11.0,76.0
24479063,69.0,28.0,359.0
24489174,68.0,31.0,265.0
24491178,185.0,26.0,42.0
24491450,100.0,12.0,0.0
24492814,140.0,54.0,180.0
24493058,225.0,1.0,253.0
24493475,99.0,5.0,320.0
24493582,135.0,0.0,290.0
24493940,90.0,9.0,181.0
24494062,160.0,3.0,8.0
24494717,148.0,5.0,2.0
24495291,60.0,27.0,0.0
24495605,200.0,7.0,6.0
24497080,125.0,5.0,304.0
24497152,150.0,1.0,332.0
24497202,125.0,4.0,346.0
24497265,125.0,3.0,342.0
24497815,185.0,0.0,161.0
24498097,65.0,38.0,306.0
24498872,85.0,6.0,15.0
24508874,89.0,29.0,355.0
24509757,150.0,0.0,339.0
24510046,300.0,2.0,0.0
24512493,65.0,11.0,158.0
24514134,110.0,0.0,0.0
24514490,125.0,15.0,65.0
24515198,75.0,79.0,84.0
24515524,145.0,73.0,219.0
24518005,65.0,1.0,0.0
24520558,142.0,1.0,353.0
24520702,200.0,5.0,7.0
24521322,225.0,0.0,1.0
24521630,235.0,49.0,283.0
24521752,200.0,0.0,83.0
24522061,50.0,3.0,0.0
24523422,36.0,1.0,0.0
24524252,75.0,23.0,49.0
24525249,60.0,8.0,260.0
24525290,247.0,82.0,266.0
24525356,295.0,52.0,161.0
24525886,80.0,22.0,96.0
24526035,99.0,24.0,343.0
24527051,36.0,3.0,29.0
24528199,400.0,0.0,0.0
24531719,73.0,1.0,37.0
24532484,117.0,7.0,0.0
24535218,323.0,0.0,316.0
24535740,1000.0,9.0,88.0
24535821,100.0,0.0,50.0
24535857,265.0,0.0,331.0
24537187,145.0,4.0,341.0
24537721,255.0,0.0,296.0
24537860,209.0,3.0,328.0
24538110,300.0,3.0,0.0
24538208,101.0,25.0,363.0
24538218,60.0,11.0,0.0
24538627,185.0,0.0,31.0
24539732,222.0,0.0,333.0
24540842,250.0,9.0,89.0
24540935,80.0,0.0,5.0
24541125,140.0,11.0,8.0
24541153,110.0,8.0,248.0
24541262,200.0,7.0,166.0
24541899,100.0,73.0,68.0
24541992,175.0,1.0,290.0
24542531,255.0,0.0,345.0
24543645,112.0,68.0,27.0
24545438,70.0,45.0,135.0
24550536,102.0,1.0,0.0
24553427,50.0,0.0,0.0
24553891,75.0,8.0,9.0
24554027,974.0,0.0,0.0
24555212,33.0,0.0,320.0
24555741,55.0,2.0,0.0
24556525,50.0,16.0,0.0
24556756,62.0,95.0,261.0
24558117,119.0,2.0,0.0
24558491,52.0,41.0,3.0
24559347,45.0,1.0,5.0
24560314,160.0,5.0,70.0
24560351,162.0,10.0,4.0
24560488,205.0,15.0,5.0
24561063,86.0,4.0,0.0
24561311,65.0,0.0,342.0
24561322,85.0,0.0,0.0
24561950,61.0,2.0,138.0
24562197,75.0,6.0,14.0
24562495,79.0,35.0,32.0
24564608,93.0,0.0,185.0
24565942,32.0,5.0,341.0
24569072,119.0,6.0,201.0
24572398,150.0,6.0,8.0
24573069,129.0,12.0,9.0
24573377,35.0,11.0,338.0
24574987,51.0,16.0,17.0
24575257,120.0,25.0,0.0
24575718,78.0,4.0,363.0
24576230,100.0,3.0,0.0
24577999,114.0,2.0,0.0
24580129,35.0,10.0,0.0
24580422,150.0,17.0,0.0
24580838,128.0,6.0,0.0
24582124,100.0,0.0,365.0
24583029,199.0,10.0,365.0
24583519,100.0,34.0,59.0
24583645,170.0,35.0,0.0
24588491,99.0,44.0,135.0
24591995,35.0,0.0,321.0
24592583,175.0,18.0,0.0
24593351,400.0,16.0,47.0
24594184,125.0,62.0,253.0
24594587,75.0,122.0,127.0
24594717,271.0,0.0,326.0
24596296,46.0,6.0,0.0
24596989,240.0,4.0,220.0
24599215,240.0,50.0,243.0
24599452,50.0,58.0,358.0
24600833,115.0,2.0,0.0
24601752,75.0,19.0,166.0
24602796,160.0,16.0,0.0
24604281,80.0,49.0,178.0
24606241,150.0,32.0,216.0
24606641,79.0,4.0,355.0
24607120,250.0,2.0,177.0
24607287,60.0,12.0,21.0
24607535,85.0,10.0,365.0
24607763,200.0,26.0,275.0
24608095,40.0,1.0,305.0
24608893,89.0,4.0,128.0
24608922,95.0,6.0,0.0
24609263,135.0,31.0,151.0
24609530,260.0,44.0,299.0
24611661,80.0,40.0,177.0
24614703,130.0,6.0,14.0
24618397,165.0,0.0,0.0
24618542,400.0,2.0,191.0
24620408,200.0,38.0,363.0
24621401,139.0,21.0,116.0
24622596,59.0,4.0,52.0
24624070,45.0,19.0,98.0
24624154,75.0,3.0,129.0
24624171,159.0,49.0,336.0
24626439,120.0,2.0,0.0
24626621,99.0,52.0,224.0
24627128,112.0,81.0,6.0
24627684,175.0,2.0,0.0
24628788,85.0,8.0,27.0
24629029,55.0,14.0,123.0
24629830,80.0,17.0,24.0
24630272,90.0,3.0,0.0
24630495,180.0,6.0,5.0
24631587,215.0,0.0,158.0
24632050,47.0,0.0,0.0
24632399,415.0,43.0,71.0
24632456,275.0,29.0,138.0
24632516,115.0,45.0,75.0
24632590,199.0,36.0,171.0
24632627,150.0,0.0,363.0
24632879,150.0,0.0,0.0
24632914,120.0,3.0,365.0
24633539,60.0,7.0,126.0
24633702,58.0,12.0,36.0
24633732,149.0,16.0,0.0
24633966,700.0,0.0,338.0
24634657,45.0,47.0,159.0
24635041,55.0,1.0,0.0
24635095,110.0,35.0,53.0
24635506,70.0,1.0,0.0
24635562,60.0,22.0,360.0
24644837,121.0,1.0,31.0
24645220,62.0,23.0,172.0
